List Date,Company,Group,Sector,Sub Sector,Country of Incorporation,Market,Ord Shares,Dep Receipts,Fixed Int,Warrants,MarketCapInMillions,International Main Market,FCA Listing Category,
26-Nov-08,TARSUS GROUP PLC                   ,5555,Media,Media Agencies,JE,Main Market,YES,NO,NO,NO,204.705519755,N,Premium,
4-Jul-06,TASTY PLC                          ,5757,Travel & Leisure,Restaurants & Bars,GB,AIM,YES,NO,NO,NO,52.78319382,N,,
5-Jun-00,TATA GLOBAL BEVERAGES LTD          ,3573,Food Producers,Farming & Fishing,IN,PSM,NO,YES,NO,NO,8.75447638365507,N,Standard,
28-Jul-09,TATA POWER CO                      ,7535,Electricity,Electricity,IN,Main Market,NO,YES,NO,NO,0,Y,,
27-Jul-09,TATA STEEL                         ,1757,Industrial Metals,Steel,IN,PSM,NO,YES,NO,NO,0,N,Standard,
9-Dec-38,TATE & LYLE                        ,3577,Food Producers,Food Products,GB,Main Market,YES,NO,YES,NO,2795.5047975,N,Premium,
5-Oct-09,TATUNG CO                          ,9572,Technology Hardware & Equipment,Computer Hardware,TW,Main Market,NO,YES,NO,NO,0,Y,,
9-May-07,TAU CAPITAL PLC                    ,8775,General Financial,Specialty Finance,IM,AIM,YES,NO,NO,NO,4.75450202529267,N,,
2-Jun-14,TAVISTOCK INVESTMENTS PLC          ,9535,Software & Computer Services,Internet,GB,AIM,YES,NO,NO,NO,8.3752966,N,,
7-Mar-47,TAYLOR WIMPEY PLC                  ,3728,Household Goods,Home Construction,GB,Main Market,YES,NO,NO,NO,3818.039419904,N,Premium,
23-Jun-14,TBC BANK JSC                       ,8355,Banks,Banks,GE,Main Market,NO,YES,NO,NO,456.421498932097,Y,Standard,
25-Oct-13,TCS GROUP HLDG PLC                 ,8355,Banks,Banks,CY,Main Market,NO,YES,NO,NO,419.80421541396,Y,Standard,
1-Apr-97,TECO ELECTRIC & MACHINERY CO LTD   ,3722,Household Goods,Durable Household Products,TW,PSM,NO,YES,NO,NO,34.7386017640441,N,Standard,
24-Jul-97,TED BAKER                          ,3763,Personal Goods,Clothing & Accessories,GB,Main Market,YES,NO,NO,NO,809.9159329,N,Premium,
27-Jul-04,TEG GROUP(THE)PLC                  ,2757,Industrial Engineering,Industrial Machinery,GB,AIM,YES,NO,NO,NO,0,N,,
24-Mar-06,TEJOORI                            ,8985,Equity Investment Instruments,Equity Investment Instruments,VG,AIM,YES,NO,NO,NO,1.38810325088931,N,,
4-Apr-14,TEKCAPITAL PLC                     ,9533,Software & Computer Services,Computer Services,GB,AIM,YES,NO,NO,NO,4.3844525625,N,,
29-Oct-07,TELECITY GROUP                     ,9533,Software & Computer Services,Computer Services,GB,Main Market,YES,NO,NO,NO,1546.85126946,N,Premium,
14-Dec-05,TELECOM EGYPT                      ,6535,Fixed Line Telecommunications,Fixed Line Telecommunications,EG,Main Market,NO,YES,NO,NO,205.046576483601,Y,Standard,
26-Jul-00,TELECOM PLUS                       ,6535,Fixed Line Telecommunications,Fixed Line Telecommunications,GB,Main Market,YES,NO,NO,NO,1111.01791056,N,Premium,
8-Aug-60,TELEFONAKTIEBOLAGET LM ERICSSON    ,9578,Technology Hardware & Equipment,Telecommunications Equipment,SE,Main Market,YES,NO,NO,NO,0,Y,Standard,
27-Jun-85,TELEFONICA SA                      ,6535,Fixed Line Telecommunications,Fixed Line Telecommunications,ES,Main Market,YES,NO,NO,NO,37653.9387371491,Y,Standard,
